"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-01","2020","01","01","","1.3","","-0.9","","0.2","","17.8","","0.0","","","","","","0.9","","16","","25","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-02","2020","01","02","","4.0","","-1.4","","1.3","","16.7","","0.0","","","","","","0.0","","16","","26","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-03","2020","01","03","","5.2","","1.3","","3.2","","14.8","","0.0","","","","","","0.0","","13","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-04","2020","01","04","","1.9","","-2.0","","-0.1","","18.1","","0.0","","","","","","0.2","","8","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-05","2020","01","05","","-1.8","","-11.7","","-6.7","","24.7","","0.0","","","","","","0.2","","8","","29","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-06","2020","01","06","","-4.7","","-12.2","","-8.5","","26.5","","0.0","","","","","","2.1","","8","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-07","2020","01","07","","-2.0","","-8.3","","-5.1","","23.1","","0.0","","","","","","0.3","","10","","24","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-08","2020","01","08","","-0.1","","-11.3","","-5.7","","23.7","","0.0","","","","","","1.6","","10","","30","","54",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-09","2020","01","09","","-7.9","","-16.2","","-12.0","","30.0","","0.0","","","","","","0.2","","8","","27","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-10","2020","01","10","","3.2","","-10.1","","-3.5","","21.5","","0.0","","","","","","0.0","","8","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-11","2020","01","11","","6.6","","-3.7","","1.4","","16.6","","0.0","","","","","","44.4","","5","","4","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-12","2020","01","12","","-3.6","","-9.4","","-6.5","","24.5","","0.0","","","","","","12.5","","4","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-13","2020","01","13","","-7.1","","-10.0","","-8.6","","26.6","","0.0","","","","","","0.0","","6","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-14","2020","01","14","","-5.5","","-7.3","","-6.4","","24.4","","0.0","","","","","","1.4","","5","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-15","2020","01","15","","0.8","","-6.8","","-3.0","","21.0","","0.0","","","","","","0.6","","6","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-16","2020","01","16","","-0.5","","-13.7","","-7.1","","25.1","","0.0","","","","","","3.7","","8","","32","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-17","2020","01","17","","-13.6","","-19.9","","-16.8","","34.8","","0.0","","","","","","0.4","","8","","26","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-18","2020","01","18","","-13.1","","-17.9","","-15.5","","33.5","","0.0","","","","","","7.5","","8","","5","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-19","2020","01","19","","-8.3","","-16.7","","-12.5","","30.5","","0.0","","","","","","1.9","","17","","2","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-20","2020","01","20","","-11.1","","-19.0","","-15.0","","33.0","","0.0","","","","","","0.2","","19","","25","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-21","2020","01","21","","-3.0","","-18.5","","-10.7","","28.7","","0.0","","","","","","0.0","","19","","23","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-22","2020","01","22","","1.6","","-6.4","","-2.4","","20.4","","0.0","","","","","","0.0","","18","","25","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-23","2020","01","23","","2.0","","-5.9","","-1.9","","19.9","","0.0","","","","","","0.0","","17","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-24","2020","01","24","","1.3","","-3.1","","-0.9","","18.9","","0.0","","","","","","0.0","","17","","5","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-25","2020","01","25","","1.3","","-4.0","","-1.3","","19.3","","0.0","","","","","","10.0","","16","","5","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-26","2020","01","26","","2.2","","0.4","","1.3","","16.7","","0.0","","","","","","6.7","","20","","23","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-27","2020","01","27","","2.5","","0.0","","1.2","","16.8","","0.0","","","","","","0.8","","16","","2","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-28","2020","01","28","","0.3","","-8.4","","-4.1","","22.1","","0.0","","","","","","0.2","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-29","2020","01","29","","-5.5","","-12.9","","-9.2","","27.2","","0.0","","","","","","0.0","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-30","2020","01","30","","-4.7","","-14.4","","-9.6","","27.6","","0.0","","","","","","0.0","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-01-31","2020","01","31","","-3.0","","-14.0","","-8.5","","26.5","","0.0","","","","","","0.3","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-01","2020","02","01","","-2.0","","-9.7","","-5.8","","23.8","","0.0","","","","","","0.2","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-02","2020","02","02","","-1.5","","-11.1","","-6.3","","24.3","","0.0","","","","","","0.2","","14","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-03","2020","02","03","","3.6","","-3.6","","0.0","","18.0","","0.0","","","","","","0.0","","14","","31","","39",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-04","2020","02","04","","2.8","","-2.0","","0.4","","17.6","","0.0","","","","","","0.0","","13","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-05","2020","02","05","","-1.7","","-9.1","","-5.4","","23.4","","0.0","","","","","","0.2","","13","","31","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-06","2020","02","06","","-5.0","","-8.8","","-6.9","","24.9","","0.0","","","","","","5.4","","13","","3","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-07","2020","02","07","","-5.0","","-12.5","","-8.7","","26.7","","0.0","","","","","","14.1","","22","","1","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-08","2020","02","08","","-12.5","","-19.9","","-16.2","","34.2","","0.0","","","","","","0.2","","34","","27","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-09","2020","02","09","","-6.3","","-23.7","","-15.0","","33.0","","0.0","","","","","","0.2","","31","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-10","2020","02","10","","-1.7","","-10.5","","-6.1","","24.1","","0.0","","","","","","7.0","","40","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-11","2020","02","11","","-0.8","","-11.9","","-6.4","","24.4","","0.0","","","","","","0.0","","38","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-12","2020","02","12","","1.6","","-2.9","","-0.7","","18.7","","0.0","","","","","","0.0","","39","","25","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-13","2020","02","13","","0.1","","-14.8","","-7.4","","25.4","","0.0","","","","","","3.0","","38","","35","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-14","2020","02","14","","-14.8","","-24.1","","-19.5","","37.5","","0.0","","","","","","0.4","","39","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-15","2020","02","15","","-2.1","","-18.1","","-10.1","","28.1","","0.0","","","","","","0.0","","39","","18","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-16","2020","02","16","","2.8","","-4.1","","-0.7","","18.7","","0.0","","","","","","0.0","","38","","22","","40",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-17","2020","02","17","","-2.0","","-13.1","","-7.6","","25.6","","0.0","","","","","","0.0","","37","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-18","2020","02","18","","4.6","","-13.4","","-4.4","","22.4","","0.0","","","","","","5.7","","37","","24","","65",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-19","2020","02","19","","2.2","","-12.8","","-5.3","","23.3","","0.0","","","","","","1.0","","35","","29","","58",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-20","2020","02","20","","-11.1","","-16.1","","-13.6","","31.6","","0.0","","","","","","0.4","","34","","25","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-21","2020","02","21","","-1.3","","-20.6","","-11.0","","29.0","","0.0","","","","","","0.0","","35","","22","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-22","2020","02","22","","3.0","","-3.1","","0.0","","18.0","","0.0","","","","","","0.0","","34","","25","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-23","2020","02","23","","6.7","","-3.8","","1.5","","16.5","","0.0","","","","","","0.2","","34","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-24","2020","02","24","","9.0","","-0.8","","4.1","","13.9","","0.0","","","","","","0.0","","30","","25","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-25","2020","02","25","","5.1","","-0.4","","2.4","","15.6","","0.0","","","","","","0.0","","26","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-26","2020","02","26","","0.8","","-2.8","","-1.0","","19.0","","0.0","","","","","","1.7","","24","","3","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-27","2020","02","27","","2.3","","-7.6","","-2.7","","20.7","","0.0","","","","","","16.7","","25","","25","","58",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-28","2020","02","28","","-6.5","","-10.7","","-8.6","","26.6","","0.0","","","","","","0.2","","30","","25","","54",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-02-29","2020","02","29","","-8.4","","-12.6","","-10.5","","28.5","","0.0","","","","","","0.0","","30","","26","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-01","2020","03","01","","-4.8","","-14.0","","-9.4","","27.4","","0.0","","","","","","0.0","","30","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-02","2020","03","02","","5.4","","-7.3","","-0.9","","18.9","","0.0","","","","","","13.1","","30","","11","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-03","2020","03","03","","6.2","","0.3","","3.3","","14.7","","0.0","","","","","","11.3","","27","","23","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-04","2020","03","04","","3.7","","0.0","","1.8","","16.2","","0.0","","","","","","0.0","","23","","28","","56",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-05","2020","03","05","","3.4","","-2.2","","0.6","","17.4","","0.0","","","","","","0.0","","20","","22","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-06","2020","03","06","","0.8","","-5.6","","-2.4","","20.4","","0.0","","","","","","1.1","","18","","3","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-07","2020","03","07","","-0.3","","-9.9","","-5.1","","23.1","","0.0","","","","","","0.2","","18","","25","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-08","2020","03","08","","5.9","","-1.3","","2.3","","15.7","","0.0","","","","","","0.0","","18","","26","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-09","2020","03","09","","11.5","","-1.1","","5.2","","12.8","","0.0","","","","","","0.0","","14","","1","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-10","2020","03","10","","4.6","","-1.0","","1.8","","16.2","","0.0","","","","","","10.2","","8","","28","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-11","2020","03","11","","-1.0","","-5.6","","-3.3","","21.3","","0.0","","","","","","0.2","","5","","30","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-12","2020","03","12","","2.5","","-3.3","","-0.4","","18.4","","0.0","","","","","","0.0","","4","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-13","2020","03","13","","9.6","","0.7","","5.1","","12.9","","0.0","","","","","","10.4","","2","","25","","74",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-14","2020","03","14","","5.6","","-3.3","","1.2","","16.8","","0.0","","","","","","0.0","","2","","28","","65",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-15","2020","03","15","","-1.1","","-8.0","","-4.5","","22.5","","0.0","","","","","","0.5","","2","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-16","2020","03","16","","2.2","","-10.0","","-3.9","","21.9","","0.0","","","","","","0.0","","2","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-17","2020","03","17","","6.5","","0.3","","3.4","","14.6","","0.0","","","","","","4.7","","2","","25","","47",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-18","2020","03","18","","3.5","","-3.6","","-0.1","","18.1","","0.0","","","","","","0.2","","2","","31","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-19","2020","03","19","","8.8","","-0.2","","4.3","","13.7","","0.0","","","","","","0.0","","3","","12","","33",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-20","2020","03","20","","16.5","","-2.6","","7.0","","11.0","","0.0","","","","","","14.3","","2","","25","","69",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-21","2020","03","21","","-1.2","","-8.0","","-4.6","","22.6","","0.0","","","","","","0.2","","2","","29","","37",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-22","2020","03","22","","-1.0","","-9.8","","-5.4","","23.4","","0.0","","","","","","0.0","","2","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-23","2020","03","23","","1.7","","-5.0","","-1.7","","19.7","","0.0","","","","","","2.7","","2","","16","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-24","2020","03","24","","6.1","","-1.1","","2.5","","15.5","","0.0","","","","","","1.4","","8","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-25","2020","03","25","","8.7","","-2.2","","3.2","","14.8","","0.0","","","","","","0.0","","2","","14","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-26","2020","03","26","","12.3","","2.6","","7.4","","10.6","","0.0","","","","","","3.0","","2","","27","","31",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-27","2020","03","27","","9.0","","-1.9","","3.5","","14.5","","0.0","","","","","","0.0","","1","","29","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-28","2020","03","28","","9.6","","-3.1","","3.2","","14.8","","0.0","","","","","","0.0","","1","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-29","2020","03","29","","6.4","","4.3","","5.4","","12.6","","0.0","","","","","","35.0","","1","","13","","53",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-30","2020","03","30","","8.6","","1.7","","5.2","","12.8","","0.0","","","","","","7.9","","1","","15","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-03-31","2020","03","31","","7.6","","1.2","","4.4","","13.6","","0.0","","","","","","0.2","","1","","4","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-01","2020","04","01","","6.4","","-0.8","","2.8","","15.2","","0.0","","","","","","0.0","","0","","5","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-02","2020","04","02","","6.5","","0.7","","3.6","","14.4","","0.0","","","","","","9.0","","0","","3","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-03","2020","04","03","","9.6","","5.3","","7.4","","10.6","","0.0","","","","","","11.0","","0","","4","","53",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-04","2020","04","04","","12.9","","2.0","","7.4","","10.6","","0.0","","","","","","0.2","","0","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-05","2020","04","05","","10.2","","1.3","","5.8","","12.2","","0.0","","","","","","0.0","","0","","30","","34",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-06","2020","04","06","","13.3","","-0.7","","6.3","","11.7","","0.0","","","","","","0.2","","","","25","","49",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-07","2020","04","07","","13.0","","-0.5","","6.2","","11.8","","0.0","","","","","","0.0","","","","25","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-08","2020","04","08","","9.3","","0.1","","4.7","","13.3","","0.0","","","","","","","M","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-09","2020","04","09","","6.5","","0.6","","3.5","","14.5","","0.0","","","","","","8.8","","","","27","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-10","2020","04","10","","7.5","","0.7","","4.1","","13.9","","0.0","","","","","","2.4","","","","30","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-11","2020","04","11","","6.5","","0.1","","3.3","","14.7","","0.0","","","","","","0.0","","","","29","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-12","2020","04","12","","14.4","","0.6","","7.5","","10.5","","0.0","","","","","","0.0","","","","23","","38",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-13","2020","04","13","","15.6","","4.8","","10.2","","7.8","","0.0","","","","","","27.3","","0","","26","","78",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-14","2020","04","14","","7.5","","2.4","","5.0","","13.0","","0.0","","","","","","0.0","","","","26","","59",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-15","2020","04","15","","5.4","","-1.1","","2.2","","15.8","","0.0","","","","","","0.0","","","","25","","51",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-16","2020","04","16","","4.9","","-3.3","","0.8","","17.2","","0.0","","","","","","0.3","","","","25","","59",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-17","2020","04","17","","5.6","","-1.3","","2.1","","15.9","","0.0","","","","","","0.0","","","","25","","49",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-18","2020","04","18","","9.2","","-2.2","","3.5","","14.5","","0.0","","","","","","0.0","","","","22","","35",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-19","2020","04","19","","11.5","","0.6","","6.0","","12.0","","0.0","","","","","","0.6","","","","22","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-20","2020","04","20","","5.7","","-3.6","","1.1","","16.9","","0.0","","","","","","0.0","","","","30","","44",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-21","2020","04","21","","9.3","","-1.6","","3.9","","14.1","","0.0","","","","","","2.5","","","","29","","64",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-22","2020","04","22","","2.1","","-5.2","","-1.5","","19.5","","0.0","","","","","","0.2","","","","29","","63",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-23","2020","04","23","","7.5","","-4.0","","1.8","","16.2","","0.0","","","","","","0.0","","","","28","","41",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-24","2020","04","24","","11.2","","-3.2","","4.0","","14.0","","0.0","","","","","","0.0","","","","2","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-25","2020","04","25","","14.4","","1.0","","7.7","","10.3","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-26","2020","04","26","","13.7","","4.3","","9.0","","9.0","","0.0","","","","","","0.0","","","","4","","53",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-27","2020","04","27","","10.6","","5.6","","8.1","","9.9","","0.0","","","","","","0.0","","","","4","","45",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-28","2020","04","28","","13.6","","4.3","","8.9","","9.1","","0.0","","","","","","0.0","","","","2","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-29","2020","04","29","","19.8","","4.1","","12.0","","6.0","","0.0","","","","","","0.0","","","","13","","49",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-04-30","2020","04","30","","11.9","","8.3","","10.1","","7.9","","0.0","","","","","","7.0","","","","13","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-01","2020","05","01","","18.4","","4.6","","11.5","","6.5","","0.0","","","","","","1.3","","","","30","","42",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-02","2020","05","02","","19.0","","2.7","","10.8","","7.2","","0.0","","","","","","0.0","","","","24","","48",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-03","2020","05","03","","20.7","","8.5","","14.6","","3.4","","0.0","","","","","","2.3","","","","35","","46",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-04","2020","05","04","","11.5","","4.2","","7.9","","10.1","","0.0","","","","","","0.0","","","","29","","43",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-05","2020","05","05","","11.7","","2.6","","7.1","","10.9","","0.0","","","","","","0.0","","","","32","","32",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-06","2020","05","06","","13.4","","5.4","","9.4","","8.6","","0.0","","","","","","0.0","","","","","","",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-07","2020","05","07","","16.5","","1.3","","8.9","","9.1","","0.0","","","","","","0.0","","","","24","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-08","2020","05","08","","7.4","","-1.0","","3.2","","14.8","","0.0","","","","","","0.2","","","","29","","36",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-09","2020","05","09","","6.6","","-0.3","","3.1","","14.9","","0.0","","","","","","0.0","","","","31","","61",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-10","2020","05","10","","10.5","","2.0","","6.3","","11.7","","0.0","","","","","","0.0","","","","28","","52",""
"-73.74","45.47","MONTREAL/PIERRE ELLIOTT TRUDEAU INTL","702S006","2020-05-11","2020","05","11","","9.2","","0.0","","4.6","","13.4","","0.0","","","","","","0.0","","","","36","","34",""
